Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
11043.891430, 451.361988, 44.631419, 1013.537860, 0.259076, 0.003991, -0.360420, image00138.jpg
11112.071514, 476.944727, 43.381242, 1016.082358, 0.142746, -0.071846, -0.405734, image00139.jpg
11178.176880, 489.523134, 42.603605, 1016.824394, 0.108780, -0.098244, -0.427043, image00140.jpg
11245.784998, 516.159193, 40.685289, 1017.546907, 0.108071, 0.010149, -0.444146, image00141.jpg
11310.205221, 530.904496, 39.503392, 1017.514499, 0.090323, 0.042995, -0.452676, image00142.jpg
11377.547503, 544.086581, 38.399088, 1017.469831, 0.102524, 0.005240, -0.451547, image00143.jpg
11443.756104, 572.908688, 36.121829, 1017.763072, 0.049541, -0.153899, -0.443631, image00144.jpg
11515.455246, 583.934858, 35.280890, 1018.000470, -0.013027, -0.183242, -0.425586, image00145.jpg
11577.289343, 609.926600, 33.398296, 1018.846344, -0.121045, -0.189647, -0.383521, image00146.jpg
11644.812822, 623.262897, 32.481893, 1019.377980, -0.102619, -0.182662, -0.352581, image00147.jpg
11713.211775, 638.929289, 31.437447, 1019.995679, -0.005071, -0.177516, -0.322575, image00148.jpg
11778.764009, 665.147696, 30.004919, 1020.929709, 0.051930, -0.175247, -0.270691, image00149.jpg
11845.935583, 677.734216, 29.296926, 1021.151091, 0.065562, -0.174466, -0.247931, image00150.jpg
11915.389299, 701.701709, 28.017658, 1021.077140, 0.039179, -0.162091, -0.200322, image00151.jpg
11979.521275, 718.790961, 27.073255, 1020.617862, 0.058182, -0.143898, -0.165904, image00152.jpg
12044.363260, 739.044981, 25.835735, 1019.582006, 0.126753, -0.125645, -0.121773, image00153.jpg
12114.961386, 754.014175, 24.850087, 1018.862627, 0.130940, -0.182201, -0.101699, image00154.jpg
12179.760695, 770.907332, 23.703333, 1017.960695, 0.087287, -0.214616, -0.081588, image00155.jpg
12244.246721, 790.936198, 22.355027, 1016.564288, -0.022221, -0.173548, -0.034505, image00156.jpg
12310.985088, 803.018148, 21.538755, 1015.247289, -0.072819, -0.112990, -0.012620, image00157.jpg
12377.715349, 825.534777, 20.059667, 1011.420618, 0.061639, -0.052716, 0.028745, image00158.jpg
12447.502136, 840.142300, 19.166716, 1008.282996, 0.122045, -0.107446, 0.058197, image00159.jpg
12511.052370, 856.268663, 18.096963, 1004.854860, 0.089296, -0.200120, 0.095137, image00160.jpg
12577.312708, 877.982080, 16.499157, 1000.366485, 0.143654, -0.233485, 0.144624, image00161.jpg
12644.097567, 893.698439, 15.189032, 997.431219, 0.093987, -0.229764, 0.180588, image00162.jpg
12714.745998, 912.798204, 13.219078, 994.958033, 0.075683, -0.248795, 0.207880, image00163.jpg
12779.158115, 923.765665, 11.965074, 994.016794, 0.083742, -0.277209, 0.217682, image00164.jpg
12846.973419, 948.236632, 8.678624, 992.760528, 0.011939, -0.304627, 0.253380, image00165.jpg
12913.295031, 957.114132, 7.321120, 992.407283, -0.050794, -0.279633, 0.270460, image00166.jpg
12977.006197, 969.091123, 5.373293, 992.179072, -0.145141, -0.234759, 0.280844, image00167.jpg
13047.153950, 992.790373, 1.543683, 992.625373, -0.229823, -0.232386, 0.265579, image00168.jpg
13114.305973, 1002.733891, -0.213112, 992.956553, -0.109843, -0.207429, 0.246873, image00169.jpg
13177.116394, 1023.321834, -4.092484, 994.161933, 0.144098, -0.158447, 0.233330, image00170.jpg
13247.102976, 1035.263169, -6.353424, 995.342678, 0.070967, -0.140661, 0.235180, image00171.jpg
13311.622858, 1044.762482, -8.152245, 996.388817, -0.188665, -0.076897, 0.226379, image00172.jpg
13377.091408, 1067.507297, -12.193637, 998.373325, -0.588301, 0.153266, 0.208509, image00173.jpg
13446.182013, 1077.730790, -13.756515, 998.873321, -0.534335, 0.161509, 0.195019, image00174.jpg
13513.237476, 1097.388062, -16.136952, 999.934589, -0.458296, 0.064042, 0.183258, image00175.jpg
13578.522444, 1111.779223, -17.433211, 1001.450509, -0.337892, 0.028215, 0.175192, image00176.jpg
13680.278778, 1131.188982, -18.615298, 1004.736624, -0.238975, -0.071791, 0.165387, image00177.jpg
13711.021662, 1139.862782, -19.012827, 1006.728645, -0.265939, -0.130620, 0.155164, image00178.jpg
13777.497530, 1152.454014, -19.512976, 1010.089783, -0.278115, -0.213888, 0.150242, image00179.jpg
13843.918324, 1173.721386, -20.081997, 1016.206297, -0.296212, -0.275577, 0.175399, image00180.jpg
13910.198689, 1183.682526, -20.175929, 1019.143152, -0.246943, -0.315078, 0.167748, image00181.jpg
13978.606224, 1205.051677, -20.246900, 1024.768314, -0.153023, -0.314712, 0.153095, image00182.jpg
14086.640835, 1226.334075, -20.064955, 1029.148676, -0.279908, -0.325940, 0.111535, image00183.jpg
14146.016359, 1237.314278, -19.883678, 1030.895065, -0.345857, -0.348362, 0.068768, image00184.jpg
14179.272175, 1246.864822, -19.568098, 1032.041765, -0.360422, -0.337869, 0.043169, image00185.jpg
14247.452497, 1257.212501, -19.142397, 1033.051249, -0.334604, -0.324381, -0.002757, image00186.jpg
14314.241886, 1265.964342, -18.679221, 1033.866608, -0.220399, -0.308963, -0.042335, image00187.jpg
14417.394161, 1290.834735, -17.695358, 1033.868822, 0.101490, -0.319157, -0.145810, image00188.jpg
14478.114367, 1301.582376, -17.393655, 1032.428849, -0.055732, -0.313374, -0.183675, image00189.jpg
14510.866880, 1306.614803, -17.248664, 1031.550660, -0.132172, -0.288101, -0.199534, image00190.jpg
14578.742504, 1316.103005, -17.016735, 1029.547442, -0.212774, -0.221435, -0.228173, image00191.jpg
14647.935629, 1332.687317, -16.597488, 1025.722478, -0.287804, -0.169973, -0.304311, image00192.jpg
14712.178230, 1341.211761, -16.307551, 1023.663740, -0.289869, -0.179932, -0.341220, image00193.jpg
14777.285576, 1348.457389, -16.033327, 1022.030387, -0.264881, -0.225257, -0.373835, image00194.jpg
14845.112085, 1363.925497, -15.207148, 1018.531010, -0.111456, -0.343363, -0.436718, image00195.jpg
14912.658691, 1373.894265, -14.784101, 1015.797464, -0.017636, -0.382497, -0.460021, image00196.jpg
14978.256464, 1379.709839, -14.641708, 1014.179847, 0.053347, -0.390199, -0.464257, image00197.jpg
15049.027681, 1393.798292, -14.333854, 1009.258205, -0.119330, -0.357579, -0.454756, image00198.jpg
15145.730734, 1408.277932, -14.287126, 1003.349158, -0.207777, -0.336618, -0.397329, image00199.jpg
15179.378748, 1413.443343, -14.332621, 1001.131763, -0.157345, -0.360165, -0.371432, image00200.jpg
15246.064425, 1420.930466, -14.420702, 997.790213, -0.114533, -0.437677, -0.329490, image00201.jpg
15313.455343, 1429.514465, -14.579648, 994.470128, -0.102072, -0.503052, -0.270832, image00202.jpg
15377.618074, 1438.387816, -14.743267, 991.591956, -0.152484, -0.527581, -0.191529, image00203.jpg
15446.313858, 1444.583324, -14.901245, 990.169787, -0.191202, -0.564555, -0.126934, image00204.jpg
15544.225931, 1453.977536, -15.184606, 989.253735, -0.083931, -0.587219, 0.019900, image00205.jpg
15577.819347, 1458.609085, -15.401012, 989.758800, 0.009122, -0.580250, 0.099952, image00206.jpg
15644.278765, 1466.157277, -15.676042, 991.330943, -0.052044, -0.541894, 0.198890, image00207.jpg
15743.900299, 1473.175352, -15.732333, 997.153890, -0.412133, -0.423239, 0.292926, image00208.jpg
15776.984692, 1473.458930, -15.726770, 997.558517, -0.425685, -0.411399, 0.298646, image00209.jpg
15846.338749, 1479.741680, -15.212415, 1002.219080, -0.401863, -0.330624, 0.358724, image00210.jpg
15910.743237, 1482.384957, -14.624930, 1004.533799, -0.378060, -0.288465, 0.395341, image00211.jpg
15977.273703, 1485.964883, -13.363364, 1007.781112, -0.375018, -0.223628, 0.442883, image00212.jpg
16045.583725, 1491.247930, -11.408901, 1010.686879, -0.301253, -0.123894, 0.488410, image00213.jpg
16110.212088, 1494.543076, -9.717968, 1012.401346, -0.290659, -0.102819, 0.497964, image00214.jpg
16219.808102, 1500.696396, -6.059789, 1014.921171, -0.292798, -0.190178, 0.474798, image00215.jpg
16277.110577, 1505.999300, -2.259578, 1016.160887, -0.281665, -0.264182, 0.443111, image00216.jpg
16311.013222, 1506.846028, -1.377426, 1016.367936, -0.286341, -0.273736, 0.439190, image00217.jpg
16379.837275, 1511.004560, 2.444354, 1016.975768, -0.266725, -0.277123, 0.433489, image00218.jpg
16446.406126, 1514.044344, 5.260225, 1017.254966, -0.022178, -0.252441, 0.427061, image00219.jpg
16511.470318, 1517.216196, 8.177651, 1017.372680, 0.387012, -0.272835, 0.395666, image00220.jpg
16577.113628, 1521.645868, 11.573278, 1016.891303, 0.702403, -0.237127, 0.370969, image00221.jpg
16644.184351, 1523.831714, 12.657448, 1016.296291, 0.767657, -0.249277, 0.366797, image00222.jpg
16710.811853, 1527.442039, 13.227750, 1015.298273, 0.767984, -0.334454, 0.337252, image00223.jpg
16777.712107, 1529.828797, 12.411717, 1014.871011, 0.707042, -0.337837, 0.320197, image00224.jpg
16844.894648, 1531.331371, 11.090958, 1014.489565, 0.696651, -0.374649, 0.314108, image00225.jpg
16913.078785, 1533.474985, 7.596008, 1014.011760, 0.758446, -0.444423, 0.267050, image00226.jpg
17016.731739, 1535.854461, -0.289508, 1012.654159, 0.839929, -0.473074, 0.204881, image00227.jpg
17079.717159, 1536.431723, -4.396475, 1012.002896, 0.870798, -0.507707, 0.179820, image00228.jpg
17111.310005, 1536.746166, -9.490466, 1011.178086, 0.860479, -0.541147, 0.159315, image00229.jpg
17177.131176, 1536.879360, -17.372863, 1010.111124, 0.859794, -0.504417, 0.125165, image00230.jpg
17283.106089, 1535.930232, -36.676583, 1008.307772, 0.510922, -0.367749, 0.101438, image00231.jpg
17344.702721, 1535.532182, -42.966019, 1007.987971, 0.424808, -0.389185, 0.095473, image00232.jpg
17378.009796, 1534.722992, -51.341780, 1007.850552, 0.413127, -0.410735, 0.080415, image00233.jpg
17483.108044, 1532.668313, -68.763461, 1006.910167, 0.287036, -0.358559, 0.068382, image00234.jpg
17510.594368, 1531.949072, -75.909105, 1006.515051, 0.181352, -0.308236, 0.063227, image00235.jpg
17577.061176, 1530.899854, -84.630708, 1006.038937, 0.057742, -0.254016, 0.054988, image00236.jpg
17684.828997, 1528.042560, -106.958141, 1004.872647, 0.129264, -0.137831, 0.054838, image00237.jpg
17745.743513, 1526.193821, -122.124999, 1004.438960, 0.295731, -0.199623, 0.047823, image00238.jpg
17778.901815, 1525.016733, -132.564980, 1004.124535, 0.346534, -0.231241, 0.048470, image00239.jpg
17847.111940, 1523.804590, -143.625577, 1003.636954, 0.300184, -0.229995, 0.052205, image00240.jpg
17951.137066, 1521.738981, -161.858503, 1001.781370, 0.018609, -0.261457, 0.069560, image00241.jpg
18012.535810, 1519.168512, -183.360714, 998.577281, -0.099993, -0.267176, 0.082726, image00242.jpg
18044.098139, 1518.931367, -185.878810, 998.129788, -0.084759, -0.270912, 0.080252, image00243.jpg
18110.618114, 1516.607862, -201.995946, 994.464600, 0.116830, -0.345751, 0.074033, image00244.jpg
18177.556753, 1514.880399, -214.109847, 991.641326, 0.212411, -0.360836, 0.069098, image00245.jpg
18244.983435, 1512.615808, -228.137992, 988.838568, 0.145786, -0.385981, 0.081206, image00246.jpg
18310.694218, 1509.451960, -244.689394, 986.274684, 0.017310, -0.475582, 0.093152, image00247.jpg
18415.191412, 1504.641010, -265.935485, 984.658937, 0.287363, -0.605705, 0.080088, image00248.jpg
18481.843710, 1498.838500, -287.415843, 984.477177, 0.504991, -0.684536, 0.095004, image00249.jpg
18547.132254, 1495.576890, -298.381379, 984.899960, 0.375004, -0.651742, 0.108385, image00250.jpg
18579.803944, 1491.810200, -309.810254, 985.546091, 0.194704, -0.584943, 0.120178, image00251.jpg
18681.123734, 1483.123990, -334.739087, 988.566333, 0.007609, -0.363003, 0.136122, image00252.jpg
18746.220350, 1478.918262, -345.974239, 990.678756, 0.006834, -0.317075, 0.144895, image00253.jpg
18780.021191, 1475.212590, -355.460991, 992.651579, -0.004419, -0.334004, 0.155291, image00254.jpg
18883.095741, 1463.718100, -383.173151, 1000.569508, 0.082738, -0.524313, 0.164304, image00255.jpg
18943.748474, 1455.259277, -402.167835, 1006.972804, 0.327237, -0.568115, 0.164383, image00256.jpg
18977.389812, 1454.359505, -404.132892, 1007.608933, 0.342064, -0.567704, 0.165331, image00257.jpg
19044.916153, 1442.905688, -428.476988, 1015.218780, 0.130922, -0.384798, 0.166490, image00258.jpg
19110.130072, 1435.156592, -444.420909, 1018.974094, -0.122387, -0.264043, 0.161271, image00259.jpg
19219.253540, 1423.044577, -468.891341, 1023.278286, -0.088856, -0.195855, 0.155085, image00260.jpg
19279.198170, 1415.092423, -484.900337, 1025.225692, 0.160388, -0.254852, 0.154442, image00261.jpg
19312.444448, 1410.125900, -494.809691, 1026.269537, 0.215566, -0.287570, 0.147736, image00262.jpg
19414.421797, 1399.370883, -516.282673, 1027.539089, -0.026249, -0.256351, 0.147031, image00263.jpg
19478.808880, 1386.211239, -542.427071, 1027.532506, -0.145257, -0.231625, 0.148856, image00264.jpg
19510.852098, 1385.230009, -544.338304, 1027.416388, -0.120873, -0.249063, 0.148945, image00265.jpg
19577.155113, 1375.243280, -563.757335, 1025.800991, 0.101770, -0.435542, 0.175803, image00266.jpg
19645.780802, 1367.824747, -578.013168, 1023.875561, 0.198002, -0.547754, 0.191306, image00267.jpg
19713.016748, 1355.146664, -601.838363, 1020.192419, 0.248325, -0.539904, 0.200893, image00268.jpg
19777.550220, 1348.652931, -613.542327, 1018.580450, 0.175898, -0.477514, 0.214376, image00269.jpg
