Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
5511.591196, 682.642904, 4.899754, 1506.696997, 0.272470, 0.047581, -0.181249, image00143.jpg
5545.417309, 698.554748, 4.934847, 1505.691783, 0.322538, 0.083271, -0.197634, image00144.jpg
5582.474947, 703.355231, 4.944843, 1505.381352, 0.321582, 0.075236, -0.218809, image00145.jpg
5611.523151, 720.366183, 5.099664, 1504.240760, 0.348054, 0.010523, -0.244910, image00146.jpg
5649.232388, 738.669756, 5.071606, 1502.931220, 0.351383, 0.066552, -0.211594, image00147.jpg
5692.732573, 763.045932, 5.199981, 1501.042533, 0.238113, 0.207236, -0.267362, image00148.jpg
5725.625753, 785.946956, 5.045376, 1499.283730, 0.280253, 0.249160, -0.205276, image00149.jpg
5758.079290, 792.152529, 4.966649, 1498.854207, 0.313238, 0.283890, -0.161897, image00150.jpg
5805.480957, 810.904026, 4.822911, 1497.305158, 0.184034, 0.323742, -0.159535, image00151.jpg
5821.694613, 812.497016, 4.822835, 1497.161671, 0.158288, 0.346106, -0.147301, image00152.jpg
5839.068174, 829.741448, 4.222049, 1495.777402, 0.181517, 0.344166, -0.198852, image00153.jpg
5900.848627, 858.802220, 2.997615, 1493.414069, 0.129676, 0.407048, -0.178637, image00154.jpg
5919.779778, 867.707202, 2.622416, 1492.689881, 0.113791, 0.426317, -0.172443, image00155.jpg
5953.746796, 883.684874, 1.949220, 1491.390515, 0.085289, 0.460889, -0.161329, image00156.jpg
5978.012323, 896.416404, 1.409156, 1490.447544, -0.061400, 0.619756, -0.119363, image00157.jpg
6039.265156, 913.051443, 0.007053, 1489.253382, -0.238858, 0.698436, -0.144086, image00158.jpg
6054.480314, 914.884159, -0.211413, 1489.107225, -0.245502, 0.681386, -0.155312, image00159.jpg
6093.916416, 930.386372, -2.013362, 1487.876560, -0.188072, 0.685345, -0.128389, image00160.jpg
6111.500263, 946.653269, -4.345717, 1486.375796, -0.403238, 0.644797, -0.052175, image00161.jpg
6156.898499, 964.968317, -7.677030, 1484.904435, -0.416452, 0.685113, 0.000759, image00162.jpg
6183.854580, 969.832408, -8.700156, 1484.538405, -0.418323, 0.732605, 0.025339, image00163.jpg
6220.849991, 977.274572, -10.311789, 1483.920319, -0.468924, 0.726871, 0.037328, image00164.jpg
6239.638805, 980.749887, -11.125437, 1483.631544, -0.515087, 0.704168, 0.020733, image00165.jpg
6268.694401, 992.560072, -15.037932, 1482.775356, -0.568793, 0.704308, 0.016682, image00166.jpg
6298.591375, 1002.969269, -19.133555, 1482.082020, -0.590876, 0.755837, 0.024107, image00167.jpg
6343.962193, 1018.765976, -25.348959, 1481.029833, -0.624389, 0.834036, 0.035375, image00168.jpg
6375.827312, 1029.860420, -29.714200, 1480.290855, -0.647926, 0.888957, 0.043289, image00169.jpg
6414.769650, 1043.418930, -35.048958, 1479.387750, -0.676691, 0.956076, 0.052961, image00170.jpg
6432.888269, 1049.727270, -37.531050, 1478.967564, -0.690074, 0.987304, 0.057461, image00171.jpg
6491.875172, 1065.343964, -46.673899, 1477.967966, -0.719615, 0.951507, 0.086325, image00172.jpg
6530.073643, 1074.741681, -53.716843, 1477.313939, -0.759993, 1.063440, 0.115028, image00173.jpg
6564.665079, 1076.273566, -54.954497, 1477.229553, -0.770624, 1.059851, 0.083169, image00174.jpg
6584.832668, 1077.166689, -55.676077, 1477.180354, -0.776822, 1.057758, 0.064595, image00175.jpg
6612.745523, 1092.199585, -69.649015, 1476.396475, -0.773990, 1.075017, 0.094405, image00176.jpg
6674.378633, 1100.185945, -79.089256, 1476.039545, -0.827602, 1.163439, 0.059308, image00177.jpg
6715.376854, 1109.682180, -91.757337, 1475.880602, -0.772701, 1.034463, 0.086739, image00178.jpg
6724.936962, 1110.000721, -92.288169, 1475.871389, -0.765778, 1.034232, 0.082028, image00179.jpg
6756.724358, 1111.059871, -94.053187, 1475.840756, -0.742760, 1.033464, 0.066365, image00180.jpg
6777.459145, 1117.988833, -105.349383, 1475.833880, -0.790194, 1.306635, 0.069448, image00181.jpg
6820.813179, 1124.861889, -120.954488, 1475.568501, -0.786325, 1.306493, 0.070260, image00182.jpg
6834.504366, 1125.148202, -121.781047, 1475.566306, -0.766108, 1.311572, 0.058100, image00183.jpg
6903.096437, 1129.331599, -134.328541, 1475.384657, -0.763728, 1.304429, 0.050850, image00184.jpg
6929.308891, 1132.240086, -145.350511, 1475.169485, -0.759135, 1.307380, 0.090818, image00185.jpg
6941.585302, 1132.496870, -146.435226, 1475.141439, -0.760828, 1.314675, 0.095747, image00186.jpg
6982.501745, 1135.705264, -166.957988, 1474.635001, -0.704790, 1.256052, 0.073994, image00187.jpg
7057.327986, 1137.680855, -192.786272, 1473.960595, -0.698305, 1.249216, 0.111798, image00188.jpg
7103.325605, 1137.371097, -209.220353, 1473.503602, -0.722063, 1.321032, 0.070337, image00189.jpg
7184.612751, 1136.102691, -228.488413, 1473.068051, -0.623978, 1.331581, 0.112756, image00190.jpg
7234.555244, 1132.972560, -251.301076, 1472.426273, -0.629732, 1.396595, 0.081293, image00191.jpg
