Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
10832.804441, 1133.583829, 622.145546, 947.974780, -0.740716, -0.165457, -0.020444, image00236.jpg
10879.325628, 1138.317813, 636.950364, 948.850368, -0.667302, -0.425070, -0.142085, image00237.jpg
10897.759199, 1138.705669, 638.042681, 948.929994, -0.670957, -0.427570, -0.144410, image00238.jpg
10954.252005, 1144.367763, 656.710903, 950.757375, -0.720719, -0.364277, -0.096697, image00239.jpg
10980.634212, 1147.566009, 667.260211, 951.935998, -0.694579, -0.357241, -0.081814, image00240.jpg
11011.426210, 1150.025549, 677.290154, 953.040449, -0.839837, -0.429977, -0.070072, image00241.jpg
11060.404062, 1153.843803, 691.912744, 954.701352, -0.650654, -0.433453, -0.121992, image00242.jpg
11087.636709, 1154.372649, 694.368268, 954.991278, -0.689077, -0.472661, -0.117893, image00243.jpg
11137.948513, 1157.144301, 707.292563, 956.349194, -0.786749, -0.480865, -0.032262, image00244.jpg
11158.973932, 1159.889338, 720.312876, 957.800432, -0.715334, -0.548921, -0.079741, image00245.jpg
11181.421041, 1160.464393, 723.210600, 958.165879, -0.661336, -0.578542, -0.083973, image00246.jpg
11199.121237, 1162.643398, 734.413442, 959.677174, -0.770660, -0.397774, -0.121492, image00247.jpg
11230.826139, 1163.596788, 742.742317, 960.642394, -0.776983, -0.410008, -0.111103, image00248.jpg
11253.670216, 1164.283726, 748.743453, 961.337856, -0.781539, -0.418823, -0.103618, image00249.jpg
11295.322895, 1165.536254, 759.685608, 962.605925, -0.789846, -0.434896, -0.089970, image00250.jpg
11330.070734, 1166.581147, 768.813861, 963.663784, -0.796776, -0.448305, -0.078585, image00251.jpg
11363.775015, 1167.594660, 777.667972, 964.689873, -0.803498, -0.461311, -0.067541, image00252.jpg
11391.663074, 1168.433275, 784.994163, 965.538894, -0.809060, -0.472073, -0.058403, image00253.jpg
11434.168339, 1169.711440, 796.160291, 966.832919, -0.817537, -0.488475, -0.044476, image00254.jpg
11477.845192, 1170.874246, 811.306832, 968.558327, -0.840044, -0.472299, 0.002166, image00255.jpg
11501.963615, 1171.136648, 818.008179, 969.276149, -0.776931, -0.495637, -0.053528, image00256.jpg
11531.542778, 1171.293166, 825.512626, 970.206805, -0.794147, -0.389869, 0.008724, image00257.jpg
11570.988417, 1171.564948, 837.779651, 971.416866, -0.733655, -0.468366, -0.040320, image00258.jpg
11599.163771, 1171.500976, 845.420825, 971.968171, -0.842817, -0.465155, 0.025463, image00259.jpg
11639.416456, 1171.476592, 853.512861, 972.833851, -0.822585, -0.523588, 0.082196, image00260.jpg
11676.164865, 1171.239842, 864.983746, 974.018968, -0.731934, -0.591195, 0.082572, image00261.jpg
11711.788893, 1170.988786, 870.245056, 974.513335, -0.771924, -0.610961, 0.102047, image00262.jpg
11796.762705, 1169.843517, 890.098927, 976.490240, -0.860047, -0.646236, 0.181681, image00263.jpg
11820.145845, 1168.683600, 905.208640, 977.875115, -0.861692, -0.657357, 0.216984, image00264.jpg
11900.492668, 1167.695380, 915.696377, 978.993237, -0.909760, -0.582738, 0.268183, image00265.jpg
11956.668615, 1165.408098, 941.130865, 980.922034, -0.907740, -0.553904, 0.162865, image00266.jpg
11973.667383, 1165.156775, 942.647036, 981.019778, -0.912679, -0.523153, 0.195030, image00267.jpg
12019.445896, 1163.410471, 955.880165, 981.271490, -0.847611, -0.499946, 0.232724, image00268.jpg
12042.012453, 1162.497402, 962.630676, 981.254436, -0.836990, -0.502788, 0.227993, image00269.jpg
12059.991837, 1161.769935, 968.008989, 981.240849, -0.828528, -0.505052, 0.224224, image00270.jpg
12083.688498, 1160.811141, 975.097557, 981.222942, -0.817375, -0.508036, 0.219256, image00271.jpg
12162.364721, 1157.627809, 998.632591, 981.163487, -0.780346, -0.517943, 0.202763, image00272.jpg
